id,sexo,edad,edad_r,hab,prov,ccaa,hijos,edu,cs,p1,p2,p3,p4,p5_1,p5_2,p5_3,p5_4,p6,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p8_6,p8_7,p8_8,p8_9,p9_1,p9_2,p9_3,p9_4,p9_5,p9_6,p9_7,p9_8,p9_9,p10,p11_1,p11_2,p11_3,p11_4,p11_5,p11_6,p12,p13_1,p13_2,p13_3,p13_4,p13_5,p13_6,p13_7,p13_8,hab_r,clase_social_r,situacion_laboral_r,educacion_r,ponde
1069.0,1,57,5,2,31,7,0,4.0,4,3,10.0,4.0,4.0,5.0,1.0,0.0,10.0,4.0,0.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2,2,1,2,1,1,1,2,1,3,1.0,4.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,2,2,5,2.0,0.8886747263040063
1070.0,1,33,2,3,32,4,2,3.0,4,2,9.0,3.0,3.0,0.0,3.0,8.0,5.0,3.0,5.0,,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,1,2,2,1,2,3,2,1,1,2,4.0,4.0,2.0,3.0,,3.0,4.0,5.0,3.0,1.0,5.0,1.0,1.0,,4.0,2,2,2,1.0,1.0453048917124592
1071.0,2,20,1,4,37,16,0,4.0,5,4,10.0,2.0,2.0,4.0,7.0,0.0,3.0,2.0,7.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2,2,2,3,3,3,2,2,2,3,3.0,,,,,3.0,,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2,3,2,2.0,0.7106751153127747
1072.0,2,62,5,5,17,7,3,4.0,3,3,10.0,2.0,2.0,0.0,10.0,7.0,0.0,2.0,8.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2,2,2,2,2,2,2,2,2,2,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,5,2.0,0.8808103244632657
1073.0,2,49,4,3,32,4,0,1.0,3,4,0.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,1,1,2,1,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,5,1.0,0.9849154333339452
1074.0,1,30,2,5,32,4,0,6.0,4,4,10.0,,,,,,,17.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3,3,3,3,3,3,3,3,3,3,2.0,2.0,,3.0,3.0,3.0,1.0,4.0,3.0,2.0,4.0,,,,,2,2,1,4.0,0.922726901083574
1075.0,2,46,4,1,18,16,0,6.0,6,4,10.0,1.0,1.0,8.0,5.0,0.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,1,2,2,2,1,2,3,3,2.0,1.0,,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,1,3,4,4.0,0.8881308083294198
1076.0,2,59,5,3,18,16,0,5.0,4,3,9.0,2.0,2.0,0.0,8.0,7.0,0.0,2.0,6.0,3.0,4.0,4.0,3.0,3.0,,2.0,4.0,3.0,2,2,2,2,2,2,2,2,2,2,,1.0,,4.0,,,2.0,4.0,4.0,1.0,4.0,,1.0,,,2,2,1,3.0,0.8709418719672672
1077.0,2,34,2,1,10,17,3,3.0,4,3,0.0,19.0,17.0,2.0,0.0,0.0,0.0,19.0,,2.0,,,,,,,,3.0,1,1,1,1,1,1,1,1,3,2,,,,,,,4.0,,,,,,,,,1,2,1,1.0,1.051063764454513
1078.0,2,42,3,5,30,3,0,5.0,4,3,10.0,1.0,1.0,10.0,0.0,0.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2,2,2,2,2,2,1,1,2,3,4.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,2.0,2.0,1.0,3.0,3.0,2,2,1,3.0,0.8512304709951495
1079.0,2,60,5,2,9,13,0,5.0,5,3,10.0,5.0,5.0,2.0,0.0,0.0,2.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,2,1,1,1,2,2,1,1,1,3,1.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2,3,4,3.0,0.859879815909837
1080.0,2,66,6,1,7,15,0,4.0,2,3,10.0,4.0,4.0,5.0,0.0,0.0,10.0,4.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,2,2,2,2,2,2,1,2,2,3,1.0,4.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1,1,1,2.0,1.3735404477775774
1081.0,1,73,6,1,33,5,0,3.0,2,2,10.0,1.0,1.0,10.0,0.0,0.0,9.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2,2,1,2,3,2,1,1,1,3,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,1,1,5,1.0,1.2412636049243648
1082.0,1,56,5,5,20,17,0,4.0,6,5,10.0,7.0,7.0,5.0,2.0,0.0,5.0,7.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2,2,2,2,2,2,1,2,2,3,4.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2,3,4,2.0,0.7528684312529706
1083.0,1,25,2,5,10,17,0,5.0,7,5,10.0,3.0,3.0,4.0,4.0,8.0,3.0,1.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3,3,2,3,2,3,2,3,3,3,2.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,3,4,3.0,1.118371272593404
1084.0,2,41,3,6,31,7,1,6.0,5,3,7.0,18.0,17.0,4.0,4.0,4.0,4.0,18.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1,1,1,1,1,1,1,1,1,3,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,2,3,2,4.0,0.7157401213026364
1085.0,1,51,4,5,10,17,3,6.0,6,4,4.0,,17.0,2.0,1.0,1.0,2.0,17.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1,1,1,2,2,1,1,1,3,2,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2,3,4,4.0,0.8746511901574036
1086.0,1,65,6,3,23,11,4,6.0,7,4,10.0,2.0,2.0,3.0,8.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,2,1,1,2,1,2,1,2,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2,3,5,4.0,1.2393375107066185
1087.0,1,58,5,5,40,9,0,3.0,2,1,10.0,,,,0.0,0.0,0.0,,,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2,2,2,2,2,2,2,2,1,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2,1,3,1.0,0.8392516503356485
1088.0,2,67,6,6,9,13,0,3.0,1,3,0.0,19.0,,0.0,0.0,0.0,0.0,19.0,,4.0,4.0,3.0,4.0,3.0,4.0,4.0,,4.0,2,2,2,2,2,2,2,1,2,3,,,,,,,4.0,,,,,,,,,2,1,3,1.0,1.3766402699745766
1089.0,2,66,6,1,9,13,0,6.0,3,4,10.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2,2,1,2,1,2,1,1,1,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,1,1,4,4.0,1.391381671509705
1090.0,2,21,1,6,42,7,0,6.0,7,4,10.0,2.0,2.0,0.0,9.0,5.0,0.0,2.0,5.0,2.0,3.0,3.0,3.0,4.0,4.0,,3.0,2.0,1,1,1,1,1,1,1,1,1,3,,,2.0,4.0,,4.0,4.0,,,,2.0,1.0,1.0,,,2,3,1,4.0,0.9091119894020404
1091.0,1,23,1,2,17,7,0,4.0,3,4,8.0,1.0,1.0,8.0,7.0,2.0,5.0,1.0,8.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1,2,2,3,2,2,3,1,3,3,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2,1,2,2.0,1.3701702133613487
1092.0,2,18,1,3,31,7,0,3.0,4,3,0.0,17.0,1.0,3.0,0.0,0.0,0.0,17.0,,4.0,4.0,2.0,4.0,4.0,4.0,4.0,,3.0,1,1,1,1,1,1,1,1,1,2,,3.0,,3.0,4.0,,4.0,4.0,4.0,3.0,3.0,4.0,,,,2,2,2,1.0,0.8262153017726196
1093.0,2,50,4,2,9,13,0,4.0,4,2,0.0,17.0,17.0,2.0,0.0,0.0,0.0,17.0,5.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,1,2,1,1,3,3,2,1,1,2,,,,,,,,,,,,,,,,2,2,4,2.0,0.8958321960922644
1094.0,2,24,1,5,32,4,1,4.0,5,4,6.0,1.0,1.0,8.0,9.0,2.0,3.0,1.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,1,2,2,1,1,1,2,3,1.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,3,4,2.0,0.6910051225578807
1095.0,2,29,2,3,18,16,0,6.0,6,4,9.0,1.0,1.0,8.0,1.0,0.0,7.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2,2,1,2,3,2,1,1,3,3,3.0,3.0,2.0,3.0,,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,3,4,4.0,0.8896347840896289
1096.0,1,24,1,4,31,7,0,5.0,5,4,10.0,1.0,4.0,9.0,0.0,0.0,9.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2,2,1,2,2,2,1,1,2,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,,,2,3,4,3.0,1.039476839782109
1097.0,2,66,6,5,28,13,0,4.0,3,3,10.0,2.0,2.0,0.0,9.0,8.0,0.0,2.0,8.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,,3.0,2,2,2,3,2,2,2,2,3,3,,,,,,,,,,,3.0,,,,,2,1,5,2.0,1.1048122840253218
1098.0,1,44,3,5,39,12,0,3.0,1,1,8.0,2.0,2.0,6.0,8.0,7.0,4.0,1.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2,2,2,1,3,2,2,1,3,2,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,1,1,1.0,1.4413153024658227
1099.0,1,59,5,2,30,3,4,4.0,7,4,9.0,4.0,4.0,7.0,0.0,0.0,10.0,4.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3,2,2,2,2,3,2,2,2,3,1.0,4.0,,4.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,2,3,5,2.0,1.1938485386112212
1100.0,1,73,6,6,9,13,0,7.0,6,1,9.0,6.0,6.0,6.0,1.0,0.0,0.0,6.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,2,2,2,2,3,3,2,3,3,3,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,2,3,5,4.0,0.9010316287442997
1101.0,2,44,3,3,47,14,1,4.0,4,3,7.0,,1.0,5.0,2.0,0.0,0.0,1.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,3.0,1,2,1,2,2,2,1,1,2,2,,,,3.0,,3.0,4.0,3.0,3.0,3.0,,,,3.0,2.0,2,2,4,2.0,0.9603357642346236
1102.0,2,45,4,3,32,4,0,4.0,4,3,10.0,3.0,3.0,0.0,6.0,10.0,0.0,3.0,10.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,2,2,2,2,2,2,2,2,3,4.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2,2,4,2.0,0.8755191154840292
1103.0,1,51,4,3,10,17,0,4.0,5,3,9.0,7.0,7.0,8.0,0.0,0.0,8.0,7.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2,2,1,2,2,1,1,2,2,3,2.0,3.0,,4.0,3.0,4.0,4.0,4.0,,3.0,4.0,5.0,5.0,1.0,1.0,2,3,4,2.0,0.9241343788260236
1104.0,2,50,4,2,20,17,4,8.0,7,4,10.0,7.0,7.0,5.0,0.0,0.0,5.0,7.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2,2,2,2,2,1,2,1,1,3,2.0,3.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,2.0,2,3,4,4.0,1.089212054182926
1105.0,1,39,3,1,42,7,1,4.0,6,5,10.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,,4.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,2,2,2,2,2,2,2,2,2,2,2.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,1,3,4,2.0,1.1504850522238774
1106.0,1,43,3,5,30,3,1,6.0,5,4,10.0,2.0,2.0,0.0,7.0,6.0,0.0,2.0,9.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2,2,2,2,2,2,1,1,1,3,4.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,2,3,4,4.0,0.915798354947274
1107.0,2,46,4,1,44,13,2,5.0,5,4,10.0,16.0,17.0,0.0,0.0,0.0,0.0,16.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,2,2,2,2,2,2,2,3,,3.0,,,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,4,3.0,0.8792276082103223
1108.0,1,40,3,4,9,13,0,6.0,6,4,10.0,1.0,1.0,7.0,3.0,0.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2,1,1,1,1,2,1,1,1,3,2.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2,3,4,4.0,1.0426634888269848
1109.0,1,67,6,6,42,7,0,5.0,6,5,10.0,3.0,3.0,0.0,3.0,9.0,0.0,3.0,7.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,2,2,1,1,2,2,2,3,4.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,1.0,4.0,4.0,2,3,5,3.0,0.8645215159978396
1110.0,2,20,1,5,20,17,0,5.0,7,3,10.0,1.0,4.0,10.0,0.0,0.0,8.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,1,1,1,1,1,1,1,1,1,3,1.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,1.0,1.0,2,3,2,3.0,0.9242158991326272
1111.0,1,43,3,4,16,11,1,4.0,4,3,10.0,2.0,3.0,0.0,10.0,10.0,0.0,2.0,8.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,1,3,3,2,2,3,1,1,2,3,4.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,2,2,4,2.0,1.0101771135882769
1112.0,2,42,3,1,46,11,3,4.0,4,2,10.0,2.0,2.0,0.0,10.0,7.0,0.0,2.0,8.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3,2,2,2,3,2,2,3,2,3,2.0,4.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,5.0,4.0,1,2,4,2.0,0.978512828825546
1113.0,2,53,4,5,30,3,0,4.0,4,3,7.0,,,6.0,6.0,0.0,4.0,19.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2,2,2,2,3,2,2,1,2,3,2.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,2,2,4,2.0,0.7945200814628198
1114.0,1,71,6,1,46,11,0,5.0,4,4,10.0,4.0,4.0,9.0,0.0,0.0,10.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3,2,1,2,2,2,2,2,2,3,2.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,1,2,5,3.0,1.1023446594494135
1115.0,1,41,3,4,9,13,1,4.0,4,4,9.0,1.0,1.0,10.0,0.0,0.0,9.0,1.0,9.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3,3,2,3,3,3,2,2,3,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,2,2,4,2.0,1.0731339844324672
1116.0,1,46,4,1,46,11,2,5.0,6,4,10.0,2.0,2.0,1.0,8.0,7.0,0.0,2.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,1,2,1,2,2,1,1,2,1,3,3.0,1.0,3.0,4.0,2.0,3.0,,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,1,3,4,3.0,1.065885747209018
1117.0,1,25,2,5,7,15,0,4.0,6,4,10.0,2.0,2.0,0.0,10.0,5.0,0.0,2.0,6.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,1,2,2,2,2,1,2,1,2,3,3.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,3.0,2,3,4,2.0,0.9221043706265843
1118.0,1,59,5,1,23,11,4,4.0,4,3,9.0,16.0,4.0,5.0,1.0,0.0,7.0,16.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3,3,2,2,3,2,2,1,1,3,1.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,2.0,5.0,3.0,3.0,4.0,1.0,1.0,1,2,4,2.0,0.9442883528446
1119.0,2,71,6,4,2,14,0,5.0,2,3,10.0,2.0,2.0,0.0,10.0,4.0,0.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,1,3,1,2,3,2,2,3,3,3,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,2,1,5,3.0,1.1888824474815602
1120.0,2,50,4,1,33,5,3,5.0,6,3,10.0,3.0,3.0,0.0,9.0,10.0,0.0,3.0,10.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2,2,2,2,2,2,2,2,2,3,4.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,5.0,1,3,4,3.0,0.9283724090638232
1121.0,1,63,5,3,9,13,0,5.0,4,3,10.0,4.0,4.0,4.0,0.0,0.0,8.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1,1,1,1,1,1,1,1,1,2,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2,2,4,3.0,0.902345949763038
1122.0,1,60,5,6,50,8,0,4.0,1,3,10.0,1.0,1.0,10.0,0.0,0.0,5.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2,2,1,1,3,2,1,1,1,3,3.0,3.0,1.0,4.0,3.0,4.0,1.0,5.0,5.0,3.0,5.0,5.0,,,,2,1,1,2.0,1.0606871653138157
1123.0,1,71,6,1,8,2,0,5.0,5,4,6.0,4.0,,1.0,1.0,0.0,8.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,,2.0,1,2,3,1,2,1,1,1,1,2,4.0,1.0,4.0,2.0,1.0,,3.0,4.0,3.0,4.0,3.0,,,,,1,3,5,3.0,1.0396498515837629
1124.0,1,64,5,2,9,13,4,6.0,4,4,10.0,2.0,2.0,4.0,8.0,6.0,0.0,2.0,6.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2,2,1,2,1,2,1,2,2,2,2.0,2.0,,4.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,,,,,2,2,1,4.0,0.9262048673726636
1125.0,2,54,4,6,9,13,4,4.0,6,4,10.0,2.0,2.0,0.0,10.0,8.0,0.0,2.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,3,2,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2,3,4,2.0,0.7465293292141393
1126.0,2,39,3,1,47,14,0,4.0,2,2,0.0,19.0,17.0,0.0,5.0,0.0,0.0,19.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2,2,2,2,3,3,1,1,3,2,4.0,1.0,,4.0,1.0,,4.0,4.0,4.0,4.0,4.0,,,,,1,1,1,2.0,1.1490791351962326
1127.0,2,56,5,3,9,13,4,8.0,6,5,10.0,2.0,2.0,0.0,10.0,9.0,0.0,2.0,8.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2,2,2,2,1,3,1,3,1,2,4.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,5.0,2,3,4,4.0,0.8982005867101068
1128.0,1,45,4,1,39,12,0,4.0,6,4,10.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,2,1,1,1,2,2,1,3,3,3.0,3.0,,4.0,,3.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1,3,4,2.0,1.1849427232212013
1129.0,1,57,5,5,2,14,0,4.0,5,4,10.0,3.0,3.0,0.0,0.0,10.0,0.0,17.0,6.0,1.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1,1,2,1,1,1,1,1,1,3,4.0,1.0,4.0,4.0,1.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,2,3,4,2.0,0.7413308334878523
1130.0,1,42,3,6,30,3,1,4.0,4,3,10.0,2.0,,1.0,7.0,6.0,0.0,2.0,10.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1,2,2,2,2,1,1,1,2,3,3.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,,,2,2,4,2.0,1.007889645048461
1131.0,2,32,2,5,9,13,0,4.0,4,2,9.0,1.0,,7.0,5.0,4.0,0.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2,2,2,3,3,2,1,1,2,3,1.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,,,,,2,2,4,2.0,0.8579178095562646
1132.0,2,57,5,2,42,7,4,4.0,6,3,10.0,,17.0,,,,,,6.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,3,4,2.0,0.8845921686358945
1133.0,2,38,3,4,46,11,0,3.0,4,4,5.0,3.0,3.0,5.0,0.0,9.0,0.0,3.0,,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2,2,2,2,2,1,1,1,2,3,3.0,3.0,3.0,3.0,3.0,,4.0,,,,1.0,,,,,2,2,4,1.0,0.8508744435749974
1134.0,1,40,3,6,30,3,2,6.0,6,4,10.0,4.0,4.0,4.0,2.0,0.0,6.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2,3,2,1,2,3,3,1,3,3,3.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,2,3,4,4.0,0.9792716929140836
1135.0,2,36,3,2,50,8,2,6.0,6,5,10.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2,2,1,2,2,2,2,2,2,3,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2,3,4,4.0,0.8858861726923679
1136.0,2,49,4,6,30,3,2,7.0,6,5,7.0,2.0,2.0,5.0,8.0,5.0,5.0,2.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3,2,2,3,2,3,2,2,3,2,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2,3,4,4.0,0.7698903436571524
1137.0,2,22,1,2,9,13,0,,4,4,,,,,,,,,,3.0,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,2,1,1,1,1,1,1,1,1,3,,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,2,2,4,,0.8838762195428813
1138.0,1,52,4,1,23,11,0,4.0,2,4,10.0,1.0,1.0,10.0,0.0,5.0,0.0,1.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,1,1,1,1,1,1,1,1,1,2,1.0,1.0,,,,,2.0,,1.0,2.0,3.0,,2.0,2.0,2.0,1,1,5,2.0,1.1807536321958938
1139.0,2,51,4,5,4,17,2,4.0,5,4,10.0,7.0,7.0,8.0,2.0,0.0,8.0,7.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,,3.0,2,3,1,3,3,2,3,1,2,3,4.0,,,4.0,4.0,,,,4.0,4.0,4.0,,,,,2,3,4,2.0,0.6791553554694185
1140.0,1,60,5,2,22,7,4,5.0,3,4,9.0,,4.0,5.0,0.0,0.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3,2,2,3,2,2,3,3,2,3,1.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2,1,5,3.0,0.999714840796758
1141.0,2,35,3,4,18,16,1,4.0,6,4,0.0,19.0,17.0,0.0,0.0,0.0,0.0,19.0,5.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,2,1,1,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,2,3,4,2.0,0.8274050633260429
